Air_temperature__K_,Process_temperature__K_,Rotational_speed__rpm_,Torque__Nm_,Tool_wear__min_,Machine_failure,TWF,HDF,PWF,OSF,RNF,delta_temp,power,Type_H,Type_L,Type_M
-0.5523935526125963,-0.47552991019962865,0.23551391876047498,-0.9315850878411732,0.25691699604743085,0.0,0.0,0.0,0.0,0.0,0.0,0.3989336412856615,-1.1213913237311066,0.0,0.0,1.0
-0.5024000188491262,-0.40813239472263557,1.2227738265521313,-1.4331432421902375,0.26877470355731226,0.0,0.0,0.0,0.0,0.0,0.0,0.3989336412856047,-1.4506436625419916,0.0,1.0,0.0
-0.5024000188491262,-0.40813239472263557,0.12395912691960988,-0.2695283241004086,0.2766798418972332,0.0,0.0,0.0,0.0,0.0,0.0,0.3989336412856047,-0.1708850188524829,0.0,0.0,1.0
-0.5024000188491262,-0.3407348792456042,1.7972810045325867,-1.6738911562777883,0.2885375494071146,0.0,0.0,0.0,0.0,0.0,0.0,0.49882437951975284,-1.6291272536145591,0.0,1.0,0.0
-0.4524064850856561,-0.3407348792456042,-0.14935011309050966,-0.09899855162172647,0.2964426877470356,0.0,0.0,0.0,0.0,0.0,0.0,0.3989336412856047,-0.09802195993443956,0.0,1.0,0.0
-0.4524064850856561,-0.40813239472263557,1.5183940249304237,-1.5434860361470315,0.30434782608695654,0.0,0.0,0.0,0.0,0.0,0.0,0.2990429030514566,-1.5124502158183712,1.0,0.0,0.0
-0.4524064850856561,-0.40813239472263557,-0.5565251033096673,0.4226219289013007,0.3241106719367589,0.0,0.0,0.0,0.0,0.0,0.0,0.2990429030514566,0.3567761665395947,0.0,1.0,0.0
-0.5024000188491262,-0.40813239472263557,0.8602207530693197,-0.9917720663630608,0.33201581027667987,0.0,0.0,0.0,0.0,0.0,0.0,0.3989336412856047,-0.8837205999733956,0.0,1.0,0.0
-0.4524064850856561,-0.3407348792456042,-1.1142990625139928,0.8238684523805521,0.33992094861660077,0.0,0.0,0.0,0.0,0.0,0.0,0.3989336412856047,0.44860304569307297,0.0,0.0,1.0
-0.5024000188491262,-0.40813239472263557,1.4458834102338616,-1.4532055683642,0.35177865612648224,0.0,0.0,0.0,0.0,0.0,0.0,0.3989336412856047,-1.3850698526849565,0.0,1.0,0.0
-0.5024000188491262,-0.40813239472263557,-0.6680798951505325,0.8338996154675328,0.35968379446640314,0.0,0.0,0.0,0.0,0.0,0.0,0.3989336412856047,0.8408195843337692,0.0,1.0,0.0
-0.5523935526125963,-0.47552991019962865,0.7040440444921084,-0.75102415227551,0.3675889328063241,0.0,0.0,0.0,0.0,0.0,0.0,0.3989336412856615,-0.5743738955431088,0.0,1.0,0.0
-0.6023870863760379,-0.6103249411536531,0.11280364773552336,-0.5303385643619215,0.37549407114624506,0.0,0.0,0.0,0.0,0.0,0.0,0.2990429030515134,-0.5758651012729514,0.0,0.0,1.0
-0.6023870863760379,-0.54292742567666,-0.484014488613105,0.8639931047284771,0.38735177865612647,0.0,0.0,0.0,0.0,0.0,0.0,0.3989336412856047,1.0399249809598212,0.0,0.0,1.0
-0.5523935526125963,-0.54292742567666,0.23551391876047498,-0.32971530262229576,0.39920948616600793,0.0,0.0,0.0,0.0,0.0,0.0,0.2990429030515134,-0.1907612215410446,0.0,0.0,1.0
-0.6023870863760379,-0.6103249411536531,-0.5565251033096673,-0.07893622544776362,0.41106719367588934,0.0,0.0,0.0,0.0,0.0,0.0,0.2990429030515134,-0.3490939141327104,0.0,1.0,0.0
-0.5523935526125963,-0.54292742567666,-0.8911894788322626,1.0746475295550844,0.4189723320158103,0.0,0.0,0.0,0.0,0.0,0.0,0.2990429030515134,0.9759699141647866,1.0,0.0,0.0
-0.6023870863760379,-0.6103249411536531,-1.052943927001517,1.2552084651207471,0.43873517786561267,0.0,0.0,0.0,0.0,0.0,0.0,0.2990429030515134,1.0701218969891377,0.0,1.0,0.0
-0.6023870863760379,-0.6103249411536531,-0.986011051896998,0.5429958859450756,0.44664031620553357,0.0,0.0,0.0,0.0,0.0,0.0,0.2990429030515134,0.1832272891651249,0.0,1.0,0.0
-0.6023870863760379,-0.6103249411536531,-0.9525446143447385,1.084678692642065,0.45454545454545453,0.0,0.0,0.0,0.0,0.0,0.0,0.2990429030515134,0.9346772502377565,0.0,1.0,0.0
-0.6023870863760379,-0.6103249411536531,-0.9525446143447385,0.9141489201633836,0.4624505928853755,0.0,0.0,0.0,0.0,0.0,0.0,0.2990429030515134,0.7065227735718069,0.0,0.0,1.0
-0.6023870863760379,-0.54292742567666,-0.9302336559765655,0.8539619416414956,0.4743083003952569,0.0,0.0,0.0,0.0,0.0,0.0,0.3989336412856047,0.6450301583438154,1.0,0.0,0.0
-0.6023870863760379,-0.6103249411536531,-0.3724596967722399,0.7536503107716829,0.49407114624505927,0.0,0.0,0.0,0.0,0.0,0.0,0.2990429030515134,0.9764310106733565,0.0,0.0,1.0
-0.6023870863760379,-0.6103249411536531,-0.2776381237075045,0.9141489201633836,0.5059288537549407,0.0,0.0,0.0,0.0,0.0,0.0,0.2990429030515134,1.289378192096093,0.0,1.0,0.0
-0.6523806201395079,-0.6777224566306844,1.696881691875808,-1.423112079103256,0.5138339920948617,0.0,0.0,0.0,0.0,0.0,0.0,0.2990429030515134,-1.2182510222228038,0.0,0.0,1.0
-0.6023870863760379,-0.6103249411536531,-0.6736576347425757,0.6332763537279071,0.525691699604743,0.0,0.0,0.0,0.0,0.0,0.0,0.2990429030515134,0.5578534865320829,0.0,1.0,0.0
-0.6023870863760379,-0.54292742567666,-0.6346134575982729,1.395644748338485,0.5335968379446641,0.0,0.0,0.0,0.0,0.0,0.0,0.3989336412856047,1.6521336070083807,1.0,0.0,0.0
-0.5523935526125963,-0.54292742567666,-0.7071240722948352,0.41259076581431925,0.5533596837944664,0.0,0.0,0.0,0.0,0.0,0.0,0.2990429030515134,0.22584437923379092,0.0,0.0,1.0
-0.5523935526125963,-0.6103249411536531,7.375020596575842,-3.5497186535432887,0.5652173913043478,1.0,0.0,0.0,1.0,0.0,0.0,0.19915216481742204,-4.591986259224023,0.0,1.0,0.0
-0.5523935526125963,-0.6103249411536531,-0.8688785204640896,1.495956379208298,0.5731225296442688,0.0,0.0,0.0,0.0,0.0,0.0,0.19915216481742204,1.565722159189594,0.0,1.0,0.0
-0.6023870863760379,-0.6777224566306844,-0.2330162069711585,0.38249727655337495,0.5810276679841897,0.0,0.0,0.0,0.0,0.0,0.0,0.19915216481736525,0.5495341282498019,1.0,0.0,0.0
-0.6523806201395079,-0.6777224566306844,0.1462700852877829,-0.4902139120139965,0.6007905138339921,0.0,0.0,0.0,0.0,0.0,0.0,0.2990429030515134,-0.49402537628381554,0.0,1.0,0.0
-0.6523806201395079,-0.6777224566306844,0.8490652738852331,-0.9917720663630608,0.6086956521739131,0.0,0.0,0.0,0.0,0.0,0.0,0.2990429030515134,-0.8896265595086935,0.0,1.0,0.0
-0.6023870863760379,-0.6103249411536531,-0.14935011309050966,0.07153122085695568,0.616600790513834,0.0,0.0,0.0,0.0,0.0,0.0,0.2990429030515134,0.15414877743319041,0.0,1.0,0.0
-0.6023870863760379,-0.6103249411536531,-0.34457099881202363,0.2420609933356371,0.6245059288537549,0.0,0.0,0.0,0.0,0.0,0.0,0.2990429030515134,0.26073074486090203,0.0,1.0,0.0
-0.6023870863760379,-0.6103249411536531,-0.1437723734984664,0.03140656850902996,0.6324110671936759,0.0,0.0,0.0,0.0,0.0,0.0,0.2990429030515134,0.09876814358475133,0.0,1.0,0.0
-0.6023870863760379,-0.6777224566306844,0.6817330861239355,-1.0519590448849485,0.6403162055335968,0.0,0.0,0.0,0.0,0.0,0.0,0.19915216481736525,-1.075988033482997,0.0,0.0,1.0
-0.6023870863760379,-0.6103249411536531,-0.896767218424306,1.4458005637733915,0.6521739130434783,0.0,0.0,0.0,0.0,0.0,0.0,0.2990429030515134,1.4711973749327814,0.0,1.0,0.0
-0.6023870863760379,-0.6103249411536531,-0.8131011245436571,1.2652396282077285,0.6600790513833992,0.0,0.0,0.0,0.0,0.0,0.0,0.2990429030515134,1.3052614952317214,0.0,1.0,0.0
-0.6023870863760379,-0.6777224566306844,0.2968690542729508,-0.17924785631757648,0.6679841897233202,0.0,0.0,0.0,0.0,0.0,0.0,0.19915216481736525,0.08312029398541429,0.0,0.0,1.0
-0.6023870863760379,-0.6777224566306844,1.6187933375872023,-1.7140158086257136,0.6798418972332015,0.0,0.0,0.0,0.0,0.0,0.0,0.19915216481736525,-1.7740489052016524,0.0,1.0,0.0
-0.5523935526125963,-0.6777224566306844,1.523971764522467,-1.413080916016275,0.6877470355731226,0.0,0.0,0.0,0.0,0.0,0.0,0.0992614265832739,-1.278939171201802,0.0,0.0,1.0
-0.5024000188491262,-0.6103249411536531,-0.08799497757803385,-0.13912320396965147,0.6996047430830039,0.0,0.0,0.0,0.0,0.0,0.0,0.0992614265832739,-0.11570059628428557,0.0,1.0,0.0
-0.5024000188491262,-0.6103249411536531,-0.8075233849516138,0.5129023966841321,0.7075098814229249,0.0,0.0,0.0,0.0,0.0,0.0,0.0992614265832739,0.2847273844345577,0.0,1.0,0.0
-0.5523935526125963,-0.7451199721077159,0.782132398780714,-1.132208349580799,0.7154150197628458,0.0,0.0,0.0,0.0,0.0,0.0,-0.0006293116508742332,-1.1556694343894667,0.0,0.0,1.0
-0.6023870863760379,-0.7451199721077159,-0.4059261343244994,0.41259076581431925,0.7272727272727273,0.0,0.0,0.0,0.0,0.0,0.0,0.09926142658321711,0.4594731506185062,1.0,0.0,0.0
-0.6023870863760379,-0.7451199721077159,-0.06568401920986082,-0.7610553153624915,0.7470355731225297,0.0,0.0,0.0,0.0,0.0,0.0,0.09926142658321711,-1.0293584227333736,0.0,1.0,0.0
-0.5523935526125963,-0.6777224566306844,-0.7182795514789218,2.579321992602277,0.7549407114624506,1.0,0.0,0.0,1.0,1.0,0.0,0.0992614265832739,3.205096837307513,0.0,1.0,0.0
-0.5523935526125963,-0.6777224566306844,2.1486785988313115,-1.7441092978866573,0.7628458498023716,0.0,0.0,0.0,0.0,0.0,0.0,0.0992614265832739,-1.617246660595878,0.0,0.0,1.0
-0.5523935526125963,-0.6103249411536531,-0.484014488613105,0.5530270490320571,0.7747035573122529,0.0,0.0,0.0,0.0,0.0,0.0,0.19915216481742204,0.5983318736461058,0.0,1.0,0.0
-0.5523935526125963,-0.6103249411536531,-0.9469668747526953,0.4426842550752628,0.782608695652174,0.0,0.0,0.0,0.0,0.0,0.0,0.19915216481742204,0.08009864026967947,0.0,1.0,0.0
-0.5024000188491262,-0.6103249411536531,0.2968690542729508,-0.5002450751009779,0.7905138339920948,0.0,0.0,0.0,0.0,0.0,0.0,0.0992614265832739,-0.4166690790482195,0.0,1.0,0.0
-0.5523935526125963,-0.6777224566306844,0.3470687106013401,-0.7710864784494729,0.7984189723320159,0.0,0.0,0.0,0.0,0.0,0.0,0.0992614265832739,-0.8098470529621041,0.0,1.0,0.0
-0.6023870863760379,-0.7451199721077159,-0.8911894788322626,0.6734010060758329,0.8063241106719368,0.0,0.0,0.0,0.0,0.0,0.0,0.09926142658321711,0.434819203256039,0.0,1.0,0.0
-0.6023870863760379,-0.7451199721077159,-0.4338148322847157,0.7937749631196078,0.8142292490118577,0.0,0.0,0.0,0.0,0.0,0.0,0.09926142658321711,0.9825037497968603,0.0,1.0,0.0
-0.6023870863760379,-0.7451199721077159,-0.4672812698369752,0.13171819937884283,0.8221343873517787,1.0,1.0,0.0,0.0,0.0,0.0,0.09926142658321711,0.01219972674177058,0.0,1.0,0.0
-0.6023870863760379,-0.7451199721077159,-0.7852124265834408,1.1548968342509343,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.09926142658321711,1.1801964252051669,0.0,1.0,0.0
-0.6023870863760379,-0.7451199721077159,-0.7629014682152678,-0.20934134557852074,0.007905138339920948,0.0,0.0,0.0,0.0,0.0,0.0,0.09926142658321711,-0.6701936742495221,0.0,1.0,0.0
-0.6023870863760379,-0.8125174875847089,-0.5230586657574078,0.9943982248592336,0.015810276679841896,0.0,0.0,0.0,0.0,0.0,0.0,-0.0006293116508742332,1.1908408871583207,1.0,0.0,0.0
-0.5523935526125963,-0.7451199721077159,-0.4951699677971915,0.7536503107716829,0.03557312252964427,0.0,0.0,0.0,0.0,0.0,0.0,-0.0006293116508742332,0.8739106167466627,0.0,1.0,0.0
-0.5523935526125963,-0.7451199721077159,-0.47843674902106176,0.08156238394393639,0.043478260869565216,0.0,0.0,0.0,0.0,0.0,0.0,-0.0006293116508742332,-0.06717754668032246,0.0,1.0,0.0
-0.5024000188491262,-0.6777224566306844,-0.38919291554836966,0.011344242335067818,0.05138339920948617,0.0,0.0,0.0,0.0,0.0,0.0,-0.0006293116508742332,-0.10401621454584685,0.0,1.0,0.0
-0.5523935526125963,-0.7451199721077159,-0.6513466763744027,0.7636814738586643,0.05928853754940711,0.0,0.0,0.0,0.0,0.0,0.0,-0.0006293116508742332,0.7573807374106566,0.0,1.0,0.0
-0.5024000188491262,-0.6777224566306844,1.479349847786121,-1.3228004482334432,0.06719367588932806,0.0,0.0,0.0,0.0,0.0,0.0,-0.0006293116508742332,-1.1399823425340803,0.0,0.0,1.0
-0.5024000188491262,-0.6777224566306844,-0.5732583220857971,0.3925284396403564,0.07905138339920949,0.0,0.0,0.0,0.0,0.0,0.0,-0.0006293116508742332,0.30150344889528974,1.0,0.0,0.0
-0.5024000188491262,-0.6777224566306844,0.02913755385487453,-0.821242293884379,0.09881422924901186,0.0,0.0,0.0,0.0,0.0,0.0,-0.0006293116508742332,-1.0662069011629092,0.0,1.0,0.0
-0.5024000188491262,-0.6777224566306844,-0.6680798951505325,0.5229335597711136,0.1067193675889328,0.0,0.0,0.0,0.0,0.0,0.0,-0.0006293116508742332,0.409262684004457,0.0,0.0,1.0
-0.5523935526125963,-0.7451199721077159,-0.28879360289159106,-0.048842736186820036,0.11857707509881422,0.0,0.0,0.0,0.0,0.0,0.0,-0.0006293116508742332,-0.12073341562250543,0.0,0.0,1.0
-0.5523935526125963,-0.7451199721077159,1.1948851285919149,-1.423112079103256,0.13043478260869565,0.0,0.0,0.0,0.0,0.0,0.0,-0.0006293116508742332,-1.4460523185843177,0.0,1.0,0.0
-0.5523935526125963,-0.7451199721077159,1.6243710771792457,-1.5133925468860878,0.1383399209486166,0.0,0.0,0.0,0.0,0.0,0.0,-0.0006293116508742332,-1.4127356431991458,0.0,1.0,0.0
-0.5523935526125963,-0.7451199721077159,1.0498638991987903,-1.2927069589724993,0.14624505928853754,0.0,0.0,0.0,0.0,0.0,0.0,-0.0006293116508742332,-1.2916046093414528,0.0,0.0,1.0
-0.4524064850856561,-0.6777224566306844,-0.4951699677971915,0.30224797185752494,0.15810276679841898,0.0,0.0,0.0,0.0,0.0,0.0,-0.10052004988502236,0.23377131495558673,0.0,1.0,0.0
-0.5024000188491262,-0.7451199721077159,0.46420124203424845,-0.8112111307973979,0.16600790513833993,0.0,0.0,0.0,0.0,0.0,0.0,-0.10052004988502236,-0.8069529365785273,0.0,1.0,0.0
-0.5024000188491262,-0.6777224566306844,-1.0473661874094737,1.2251149758598034,0.17391304347826086,0.0,0.0,0.0,0.0,0.0,0.0,-0.0006293116508742332,1.035510227154365,0.0,0.0,1.0
-0.5024000188491262,-0.6777224566306844,0.20204748120821545,-0.4701515858400343,0.1857707509881423,0.0,0.0,0.0,0.0,0.0,0.0,-0.0006293116508742332,-0.4286870199630717,0.0,0.0,1.0
-0.5523935526125963,-0.7451199721077159,1.178151909815785,-1.0118343925370237,0.1976284584980237,0.0,0.0,0.0,0.0,0.0,0.0,-0.0006293116508742332,-0.749737727259821,0.0,0.0,1.0
-0.5523935526125963,-0.8125174875847089,-0.05452854002577431,-0.7309618261015471,0.20948616600790515,0.0,0.0,0.0,0.0,0.0,0.0,-0.10052004988496559,-0.9780001201299047,0.0,1.0,0.0
-0.6023870863760379,-0.8125174875847089,-0.08799497757803385,0.4426842550752628,0.21739130434782608,0.0,0.0,0.0,0.0,0.0,0.0,-0.0006293116508742332,0.7509057651626547,0.0,1.0,0.0
-0.6023870863760379,-0.7451199721077159,1.7470813482041974,-1.5033613837991064,0.22529644268774704,0.0,0.0,0.0,0.0,0.0,0.0,0.09926142658321711,-1.3408242089902787,0.0,1.0,0.0
-0.6023870863760379,-0.8125174875847089,2.5223871514982097,-1.9347013965393018,0.233201581027668,0.0,0.0,0.0,0.0,0.0,0.0,-0.0006293116508742332,-1.8398189263389302,0.0,1.0,0.0
-0.6023870863760379,-0.8125174875847089,0.09049268936735035,0.06150005776997425,0.24110671936758893,0.0,0.0,0.0,0.0,0.0,0.0,-0.0006293116508742332,0.3105880311705156,0.0,1.0,0.0
-0.6023870863760379,-0.8125174875847089,-0.5453696241255808,0.051468894682992816,0.2490118577075099,0.0,0.0,0.0,0.0,0.0,0.0,-0.0006293116508742332,-0.15762113630809135,0.0,0.0,1.0
-0.6023870863760379,-0.8799150030617403,-0.4951699677971915,0.34237262420544995,0.2608695652173913,0.0,0.0,0.0,0.0,0.0,0.0,-0.10052004988502236,0.2906725862259043,0.0,1.0,0.0
-0.6023870863760379,-0.8799150030617403,0.2912913146809075,-0.8914604354932479,0.26877470355731226,0.0,0.0,0.0,0.0,0.0,0.0,-0.10052004988502236,-1.0288384628407297,0.0,1.0,0.0
-0.6023870863760379,-0.8799150030617403,-0.5230586657574078,0.8539619416414956,0.2766798418972332,0.0,0.0,0.0,0.0,0.0,0.0,-0.10052004988502236,0.9923731771930574,0.0,1.0,0.0
-0.6023870863760379,-0.8125174875847089,-0.2330162069711585,0.6834321691628136,0.2845849802371542,0.0,0.0,0.0,0.0,0.0,0.0,-0.0006293116508742332,0.9901265580342802,0.0,0.0,1.0
-0.5523935526125963,-0.8125174875847089,0.45862350244220523,-0.7309618261015471,0.2964426877470356,0.0,0.0,0.0,0.0,0.0,0.0,-0.10052004988496559,-0.6828591123891731,1.0,0.0,0.0
-0.5523935526125963,-0.8799150030617403,0.18531426243208568,-0.5905255428838093,0.31620553359683795,0.0,0.0,0.0,0.0,0.0,0.0,-0.20041078811911373,-0.6241428867766121,0.0,1.0,0.0
-0.6023870863760379,-0.9473125185387333,1.8586361400450624,-1.7541404609736386,0.3241106719367589,0.0,0.0,0.0,0.0,0.0,0.0,-0.20041078811911373,-1.7509057846970517,0.0,1.0,0.0
-0.6523806201395079,-0.9473125185387333,-0.22186072778707197,0.3524037872924314,0.33201581027667987,0.0,0.0,0.0,0.0,0.0,0.0,-0.10052004988496559,0.5140100759619023,1.0,0.0,0.0
-0.6023870863760379,-0.8799150030617403,-0.22743846737911524,-0.048842736186820036,0.35177865612648224,0.0,0.0,0.0,0.0,0.0,0.0,-0.10052004988502236,-0.07810651498982832,0.0,0.0,1.0
-0.6023870863760379,-0.9473125185387333,-0.2943713424836343,0.19190517790073067,0.36363636363636365,0.0,0.0,0.0,0.0,0.0,0.0,-0.20041078811911373,0.22527536652108784,0.0,0.0,1.0
-0.6023870863760379,-0.9473125185387333,0.7877101383727573,-1.0619902079719301,0.37549407114624506,0.0,0.0,0.0,0.0,0.0,0.0,-0.20041078811911373,-1.0374815697354112,0.0,1.0,0.0
-0.6023870863760379,-0.9473125185387333,-0.6011470200460134,0.57308937520602,0.383399209486166,0.0,0.0,0.0,0.0,0.0,0.0,-0.20041078811911373,0.5326697687129621,0.0,1.0,0.0
-0.5523935526125963,-0.8799150030617403,0.14069234569573963,-0.5905255428838093,0.391304347826087,0.0,0.0,0.0,0.0,0.0,0.0,-0.20041078811911373,-0.6509061054016866,0.0,1.0,0.0
-0.6023870863760379,-0.9473125185387333,0.3359132314172536,-0.7008683368406036,0.39920948616600793,0.0,0.0,0.0,0.0,0.0,0.0,-0.20041078811911373,-0.7063750343262342,0.0,1.0,0.0
-0.6023870863760379,-0.9473125185387333,0.9383091073579252,-1.1923953281026864,0.40711462450592883,0.0,0.0,0.0,0.0,0.0,0.0,-0.20041078811911373,-1.177311538600211,0.0,0.0,1.0
-0.6523806201395079,-1.0147100340157647,-0.40034839473245615,0.07153122085695568,0.4189723320158103,0.0,0.0,0.0,0.0,0.0,0.0,-0.20041078811911373,-0.025531702448856674,0.0,1.0,0.0
-0.5523935526125963,-0.8799150030617403,-0.5899915408619268,0.4727777443362071,0.4268774703557312,0.0,0.0,0.0,0.0,0.0,0.0,-0.20041078811911373,0.4010512419263101,0.0,1.0,0.0
-0.5523935526125963,-0.8799150030617403,0.10722590814348011,0.1216870362918621,0.43478260869565216,0.0,0.0,0.0,0.0,0.0,0.0,-0.20041078811911373,0.4142464505226162,0.0,1.0,0.0
-0.5024000188491262,-0.8125174875847089,-1.2760535106832473,1.0746475295550844,0.4426877470355731,0.0,0.0,0.0,0.0,0.0,0.0,-0.20041078811911373,0.6327669533286607,0.0,1.0,0.0
-0.5523935526125963,-0.8799150030617403,0.04029303303896104,0.34237262420544995,0.4505928853754941,0.0,0.0,0.0,0.0,0.0,0.0,-0.20041078811911373,0.6994199252270286,0.0,1.0,0.0
-0.5523935526125963,-0.8799150030617403,1.0498638991987903,-1.0619902079719301,0.45849802371541504,0.0,0.0,0.0,0.0,0.0,0.0,-0.20041078811911373,-0.9019191962158857,0.0,1.0,0.0
-0.5523935526125963,-0.9473125185387333,0.11838138732756662,-0.7811176415364536,0.466403162055336,0.0,0.0,0.0,0.0,0.0,0.0,-0.30030152635320506,-0.9550728320335706,0.0,1.0,0.0
-0.5024000188491262,-0.9473125185387333,-1.1700764584344254,2.05770151207925,0.4743083003952569,0.0,0.0,0.0,0.0,0.0,0.0,-0.4001922645873532,2.005019594524473,0.0,1.0,0.0
-0.5523935526125963,-0.9473125185387333,-0.701546332702792,0.65333867990187,0.48221343873517786,0.0,0.0,0.0,0.0,0.0,0.0,-0.30030152635320506,0.5628666847422789,0.0,1.0,0.0
-0.5024000188491262,-0.9473125185387333,0.26898035631273454,-0.13912320396965147,0.4901185770750988,0.0,0.0,0.0,0.0,0.0,0.0,-0.4001922645873532,0.1266595770712199,0.0,1.0,0.0
-0.5523935526125963,-1.0147100340157647,0.11280364773552336,-0.5704632167098472,0.4980237154150198,0.0,0.0,0.0,0.0,0.0,0.0,-0.4001922645873532,-0.6370437784525561,0.0,1.0,0.0
-0.6023870863760379,-1.082107549492796,-0.3668819571801966,0.11165587320488067,0.5059288537549407,0.0,0.0,0.0,0.0,0.0,0.0,-0.40019226458741,0.056229538028183555,0.0,1.0,0.0
-0.6023870863760379,-1.082107549492796,1.105641295119223,-1.2325199804506117,0.5138339920948617,0.0,0.0,0.0,0.0,0.0,0.0,-0.40019226458741,-1.1627722827342444,0.0,1.0,0.0
-0.6523806201395079,-1.082107549492796,-0.5453696241255808,0.3223102980314878,0.5217391304347826,0.0,0.0,0.0,0.0,0.0,0.0,-0.30030152635326185,0.22407847771160913,0.0,0.0,1.0
-0.6523806201395079,-1.082107549492796,-0.6067247596380566,0.96430473559829,0.5335968379446641,0.0,0.0,0.0,0.0,0.0,0.0,-0.30030152635326185,1.0753214959155635,0.0,0.0,1.0
